,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Variant,New_Price1,Price Range
148,audi a4 2.0 tdi 177 bhp premium plus,Coimbatore,2015,48214,Diesel,Automatic,First,17.11,1968.0,174.33,5,23.32,audi,a4,2.0 tdi 177 bhp premium plus,51.385,₹ 43.81 - 51.85 lakh
149,maruti swift vdi,Chennai,2016,35000,Diesel,Manual,First,22.9,1248.0,74.0,5,6.25,maruti,swift,vdi,7.56375,3.95
150,mercedes-benz s class 2005 2013 s 500,Kolkata,2010,35277,Petrol,Automatic,First,7.81,5461.0,362.9,5,30.0,mercedes-benz,s,class 2005 2013 s 500,63.09554084,3.95
151,skoda rapid 1.5 tdi at elegance plus black package,Coimbatore,2016,54620,Diesel,Automatic,First,21.66,1498.0,103.52,5,9.86,skoda,rapid,1.5 tdi at elegance plus black package,14.132,₹6.99 - 14.25 lakh
152,skoda superb elegance 2.0 tdi cr at,Pune,2012,136997,Diesel,Automatic,First,17.2,1968.0,138.1,5,8.5,skoda,superb,elegance 2.0 tdi cr at,34.36333333,₹ 34.17 - 37.27 lakh
153,hyundai eon magna plus,Kochi,2019,14322,Petrol,Manual,First,21.1,814.0,55.2,5,4.23,hyundai,eon,magna plus,11.28145047,₹2.96 - 4.71 lakh
154,volkswagen polo diesel trendline 1.2l,Jaipur,2012,65634,Diesel,Manual,First,22.07,1199.0,73.9,5,3.5,volkswagen,polo,diesel trendline 1.2l,9.71375,₹5.87 - 10.25 lakh
155,datsun go nxt,Kolkata,2016,6000,Petrol,Manual,First,20.63,1198.0,67.06,5,2.5,datsun,go,nxt,6.45,₹3.75 - 6.51 lakh
156,honda brio s mt,Kolkata,2013,33280,Petrol,Manual,First,19.4,1198.0,86.8,5,2.39,honda,brio,s mt,6.8825,₹4.82 - 6.90 lakh
157,mercedes-benz b class b180,Delhi,2013,29000,Petrol,Automatic,First,14.8,1595.0,120.7,5,11.25,mercedes-benz,b,class b180,63.09554084,5.75
158,honda city i dtec v,Kochi,2015,42831,Diesel,Manual,First,26.0,1498.0,98.6,5,7.11,honda,city,i dtec v,14.63571429,₹ 11.52 - 16.00 lakh
159,toyota innova 2.5 g (diesel) 7 seater,Ahmedabad,2016,90000,Diesel,Manual,First,12.99,2494.0,100.6,7,10.9,toyota,innova,2.5 g (diesel) 7 seater,23.61366667,₹13.22 - 16.81 lakh
160,maruti swift vxi optional,Ahmedabad,2017,24005,Petrol,Manual,First,20.4,1197.0,81.8,5,6.2,maruti,swift,vxi optional,7.56375,19.25
161,mahindra xuv500 w8 2wd,Mumbai,2012,32792,Diesel,Manual,First,15.1,2179.0,140.0,7,7.9,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
162,ford ecosport 1.5 dv5 mt ambiente,Kochi,2014,147898,Diesel,Manual,First,22.7,1498.0,89.84,5,4.42,ford,ecosport,1.5 dv5 mt ambiente,12.10909091,₹7.91 - 11.70 lakh
163,toyota fortuner 4x2 manual,Mumbai,2012,131765,Diesel,Manual,First,13.0,2982.0,168.5,7,13.5,toyota,fortuner,4x2 manual,36.548,₹ 32.58 - 50.34 lakh
164,volkswagen vento 1.5 highline plus at 16 alloy,Chennai,2013,65000,Diesel,Automatic,First,21.5,1498.0,108.5,5,6.25,volkswagen,vento,1.5 highline plus at 16 alloy,13.81375,₹8.69 - 14.79 lakh
165,ford figo diesel titanium,Jaipur,2010,66123,Diesel,Manual,Second,20.0,1399.0,68.0,5,2.1,ford,figo,diesel titanium,7.65,₹5.23 - 8.37 lakh
166,bmw x5 xdrive 30d,Mumbai,2015,41000,Diesel,Automatic,First,15.3,2993.0,258.0,5,45.0,bmw,x5,xdrive 30d,63.44220807,₹ 79.89 - 95.73 lakh
167,mercedes-benz new c-class c 220 cdi style,Coimbatore,2017,23550,Diesel,Automatic,First,19.27,2143.0,167.62,5,33.66,mercedes-benz,new,c-class c 220 cdi style,49.49,20.0
168,honda brio v mt,Bangalore,2012,45000,Petrol,Manual,Second,19.4,1198.0,86.8,5,3.65,honda,brio,v mt,6.8825,₹4.82 - 6.90 lakh
169,hyundai i10 magna 1.2,Delhi,2013,60000,Petrol,Manual,First,20.36,1197.0,78.9,5,2.75,hyundai,i10,magna 1.2,11.28145047,₹3.82 - 6.31 lakh
170,mercedes-benz glc 220,Bangalore,2016,44414,Diesel,Automatic,First,17.9,2143.0,170.0,5,42.5,mercedes-benz,glc,220,73.09666667,₹ 61.99 - 67.99 lakh
171,hyundai grand i10 1.2 kappa asta,Kolkata,2019,1000,Petrol,Manual,First,18.9,1197.0,81.86,5,6.5,hyundai,grand,i10 1.2 kappa asta,7.39,7.5
172,audi a6 2011-2015 2.0 tdi premium plus,Mumbai,2012,62500,Diesel,Automatic,Second,17.68,1968.0,174.33,5,19.0,audi,a6,2011-2015 2.0 tdi premium plus,62.35666667,₹ 61.41 - 67.53 lakh
173,volkswagen vento petrol highline at,Mumbai,2013,21000,Petrol,Automatic,Second,14.4,1598.0,103.6,5,4.45,volkswagen,vento,petrol highline at,13.81375,₹8.69 - 14.79 lakh
174,mini countryman cooper d,Jaipur,2017,8525,Diesel,Automatic,Second,16.6,1998.0,112.0,5,23.0,mini,countryman,cooper d,41.3777551,₹ 46.00 lakh
175,hyundai i20 asta 1.4 crdi,Bangalore,2014,29000,Diesel,Manual,First,22.54,1396.0,88.73,5,8.35,hyundai,i20,asta 1.4 crdi,9.74,₹ 7.19 - 11.83 lakh
176,audi a6 2011-2015 2.0 tdi premium plus,Mumbai,2014,40000,Diesel,Automatic,First,17.68,1968.0,174.33,5,22.95,audi,a6,2011-2015 2.0 tdi premium plus,62.35666667,₹ 61.41 - 67.53 lakh
177,skoda superb elegance 1.8 tsi at,Kochi,2012,53537,Petrol,Automatic,First,13.7,1798.0,157.75,5,6.89,skoda,superb,elegance 1.8 tsi at,34.36333333,₹ 34.17 - 37.27 lakh
178,ford fiesta 1.4 tdci exi limited edition,Chennai,2006,216000,Diesel,Manual,Second,17.8,1399.0,68.0,5,1.45,ford,fiesta,1.4 tdci exi limited edition,13.57205029,₹8.63 - 10.31 lakh
179,bmw 5 series 520d luxury line,Hyderabad,2014,51000,Diesel,Automatic,First,22.48,1995.0,190.0,5,33.5,bmw,5,series 520d luxury line,69.47,9.35
180,volkswagen polo diesel highline 1.2l,Hyderabad,2012,63000,Diesel,Manual,First,22.07,1199.0,73.9,5,4.2,volkswagen,polo,diesel highline 1.2l,9.71375,₹5.87 - 10.25 lakh
181,renault lodgy 110ps rxz 8 seater,Mumbai,2015,25000,Diesel,Manual,First,19.98,1461.0,108.5,8,6.75,renault,lodgy,110ps rxz 8 seater,11.74394958,₹8.84 - 12.83 lakh
182,mercedes-benz e-class e250 cdi avantgrade,Bangalore,2014,37382,Diesel,Automatic,First,13.0,2143.0,201.1,5,32.0,mercedes-benz,e-class,e250 cdi avantgrade,82.61833333,₹ 72.48 - 87.47 lakh
183,maruti baleno alpha,Kochi,2017,24773,Petrol,Manual,First,21.4,1197.0,83.1,5,7.5,maruti,baleno,alpha,8.78,7.25
184,hyundai verna 1.6 sx,Delhi,2012,62000,Diesel,Manual,First,22.32,1582.0,126.32,5,4.6,hyundai,verna,1.6 sx,14.254,₹ 10.90 - 17.38 lakh
185,hyundai i10 magna 1.1,Kochi,2017,52340,Petrol,Manual,First,19.81,1086.0,68.05,5,4.04,hyundai,i10,magna 1.1,11.28145047,₹3.82 - 6.31 lakh
186,mahindra scorpio 1.99 s10 4wd,Kochi,2016,56739,Diesel,Manual,First,15.4,1997.0,120.0,7,10.31,mahindra,scorpio,1.99 s10 4wd,15.5675283,₹ 12.74 - 24.05 lakh
187,land rover range rover 2.2l dynamic,Coimbatore,2018,36091,Diesel,Automatic,First,12.7,2179.0,187.7,5,55.76,land,rover,range rover 2.2l dynamic,104.102,5.81
188,ford figo diesel zxi,Chennai,2010,120000,Diesel,Manual,First,20.0,1399.0,68.0,5,2.6,ford,figo,diesel zxi,7.65,₹5.23 - 8.37 lakh
189,maruti ertiga zdi,Mumbai,2016,33000,Diesel,Manual,First,25.47,1248.0,88.5,7,8.5,maruti,ertiga,zdi,12.74,2.6
190,honda city 1.5 gxi,Ahmedabad,2007,60006,Petrol,Manual,First,0.0,1508.686567,108.990209,5,2.95,honda,city,1.5 gxi,14.63571429,₹ 11.52 - 16.00 lakh
191,honda amaze s i-dtech,Kolkata,2014,52000,Diesel,Manual,First,25.8,1498.0,98.6,5,3.5,honda,amaze,s i-dtech,8.662857143,₹ 6.91 - 9.50 lakh
192,hyundai i10 magna,Jaipur,2015,43571,Petrol,Manual,First,20.36,1197.0,78.9,5,3.55,hyundai,i10,magna,11.28145047,₹3.82 - 6.31 lakh
193,honda amaze s i-dtech,Kolkata,2013,50000,Diesel,Manual,First,25.8,1498.0,98.6,5,3.25,honda,amaze,s i-dtech,8.662857143,₹ 6.91 - 9.50 lakh
194,skoda laura ambiente,Hyderabad,2008,113000,Diesel,Manual,First,17.5,1896.0,106.0,5,4.5,skoda,laura,ambiente,25.2041791,₹12.58 - 19.43 lakh
195,renault duster 85ps diesel rxl,Delhi,2014,90000,Diesel,Manual,First,19.87,1461.0,83.8,5,5.35,renault,duster,85ps diesel rxl,13.87,₹8.59 - 14.25 lakh
196,mahindra nuvosport n6,Chennai,2017,29000,Diesel,Manual,Second,17.45,1493.0,100.0,7,6.5,mahindra,nuvosport,n6,10.52,₹7.98 - 10.49 lakh
197,maruti vitara brezza zdi plus dual tone,Mumbai,2016,20000,Diesel,Manual,First,24.3,1248.0,88.5,5,9.0,maruti,vitara,brezza zdi plus dual tone,11.98,17.95
198,hyundai i20 asta option 1.2,Kochi,2016,61012,Petrol,Manual,First,18.6,1197.0,81.83,5,6.0,hyundai,i20,asta option 1.2,9.74,₹ 7.19 - 11.83 lakh
199,skoda fabia 1.4 mpi ambiente,Jaipur,2009,87459,Petrol,Manual,First,14.7,1390.0,85.0,5,2.75,skoda,fabia,1.4 mpi ambiente,25.2041791,₹4.47 - 7.53 lakh
200,tata indigo ecs glx,Pune,2010,70500,Petrol,Manual,First,15.64,1193.0,64.1,5,1.5,tata,indigo,ecs glx,10.75306548,₹3.88 - 5.99 lakh
201,audi q3 2012-2015 35 tdi quattro premium plus,Delhi,2015,64103,Diesel,Automatic,First,15.73,1968.0,174.33,5,19.9,audi,q3,2012-2015 35 tdi quattro premium plus,46.42,₹ 44.89 - 50.39 lakh
202,skoda octavia elegance 1.8 tsi at,Mumbai,2014,76000,Petrol,Automatic,First,14.7,1798.0,177.5,5,10.0,skoda,octavia,elegance 1.8 tsi at,28.37,₹ 27.34 - 30.44 lakh
203,toyota etios liva gd sp,Delhi,2014,104000,Diesel,Manual,First,23.59,1364.0,67.06,5,3.0,toyota,etios,liva gd sp,7.432,₹6.51 - 9.02 lakh
204,maruti swift 1.3 vxi,Kolkata,2010,42001,Petrol,Manual,First,16.1,1150.991513,74.20637807,5,2.11,maruti,swift,1.3 vxi,7.56375,9.9
205,mercedes-benz b class b180,Kochi,2014,37245,Petrol,Automatic,First,14.8,1595.0,120.7,5,11.96,mercedes-benz,b,class b180,63.09554084,9.9
206,honda amaze s diesel,Kolkata,2013,45000,Diesel,Manual,First,27.4,1498.0,98.6,5,3.25,honda,amaze,s diesel,8.54,₹ 6.91 - 9.50 lakh
207,hyundai verna 1.6 sx,Jaipur,2012,117837,Diesel,Manual,Second,22.32,1582.0,126.32,5,4.75,hyundai,verna,1.6 sx,14.254,₹ 10.90 - 17.38 lakh
208,renault duster 85ps diesel rxl optional,Mumbai,2014,30000,Diesel,Manual,First,20.46,1461.0,83.8,5,5.95,renault,duster,85ps diesel rxl optional,13.87,₹8.59 - 14.25 lakh
209,hyundai creta 1.6 vtvt s,Delhi,2015,27057,Petrol,Manual,Second,15.29,1591.0,121.3,5,8.15,hyundai,creta,1.6 vtvt s,15.19333333,₹ 10.84 - 19.13 lakh
210,maruti wagon r amt vxi,Mumbai,2016,8500,Petrol,Automatic,First,20.51,998.0,67.0,5,4.22,maruti,wagon,r amt vxi,5.39,6.25
211,mercedes-benz new c-class c250 avantgarde,Kolkata,2010,30500,Petrol,Automatic,First,11.74,1796.0,186.0,5,10.5,mercedes-benz,new,c-class c250 avantgarde,49.49,6.25
212,audi a8 l 3.0 tdi quattro,Delhi,2012,56000,Diesel,Automatic,First,11.8,2967.0,246.7,5,45.0,audi,a8,l 3.0 tdi quattro,63.78077684,₹1.06 crore
213,hyundai i10 magna 1.1,Pune,2012,44000,Petrol,Manual,Second,19.81,1086.0,68.05,5,2.9,hyundai,i10,magna 1.1,11.28145047,₹3.82 - 6.31 lakh
214,skoda rapid 1.6 mpi at style black package,Mumbai,2017,10500,Petrol,Automatic,First,14.3,1598.0,103.52,5,8.9,skoda,rapid,1.6 mpi at style black package,14.132,₹6.99 - 14.25 lakh
215,skoda superb style 1.8 tsi at,Hyderabad,2017,26000,Petrol,Automatic,First,14.67,1798.0,177.46,5,26.0,skoda,superb,style 1.8 tsi at,33.58,₹ 34.17 - 37.27 lakh
216,hyundai i20 active 1.2 sx,Coimbatore,2018,25166,Petrol,Manual,First,17.19,1197.0,81.86,5,8.22,hyundai,i20,active 1.2 sx,9.74,₹ 7.19 - 11.83 lakh
217,honda amaze vx i-dtec,Kolkata,2014,64000,Diesel,Manual,Second,25.8,1498.0,98.6,5,3.5,honda,amaze,vx i-dtec,8.662857143,₹ 6.91 - 9.50 lakh
218,maruti wagon r lxi,Chennai,2004,61000,Petrol,Manual,Second,18.9,998.0,67.1,5,1.25,maruti,wagon,r lxi,5.39,2.5
219,mahindra verito 1.5 d4 bsiv,Hyderabad,2013,107000,Diesel,Manual,First,21.03,1461.0,65.0,5,3.7,mahindra,verito,1.5 d4 bsiv,9.12,₹5.28 - 11.80 lakh
220,mercedes-benz new c-class c 220d avantgarde edition c,Coimbatore,2018,29161,Diesel,Automatic,First,19.27,2143.0,167.62,5,39.41,mercedes-benz,new,c-class c 220d avantgarde edition c,49.49,2.39
221,maruti wagon r vxi,Kolkata,2013,32000,Petrol,Manual,First,22.5,998.0,67.04,5,2.65,maruti,wagon,r vxi,5.29,2.39
222,nissan terrano xv premium 110 ps anniversary edition,Coimbatore,2015,46173,Diesel,Manual,Second,19.01,1461.0,108.5,5,8.92,nissan,terrano,xv premium 110 ps anniversary edition,15.855,₹10.00 - 14.65 lakh
223,maruti swift vdi bsiv,Delhi,2013,47000,Diesel,Manual,First,17.8,1248.0,74.20637807,5,4.1,maruti,swift,vdi bsiv,7.56375,11.25
224,mini cooper convertible s,Kochi,2017,26327,Petrol,Automatic,First,16.82,1998.0,189.08,4,35.67,mini,cooper,convertible s,44.28,₹ 40.00 - 40.58 lakh
225,ford figo diesel,Bangalore,2015,70436,Diesel,Manual,First,0.0,1498.0,99.0,5,3.6,ford,figo,diesel,7.65,₹5.23 - 8.37 lakh
226,tata indica v2 dls bsii,Jaipur,2007,200000,Diesel,Manual,Second,17.2,1396.0,53.5,5,0.85,tata,indica,v2 dls bsii,10.75306548,₹4.05 - 5.59 lakh
227,volkswagen polo diesel comfortline 1.2l,Mumbai,2012,45000,Diesel,Manual,First,22.07,1199.0,73.9,5,3.6,volkswagen,polo,diesel comfortline 1.2l,9.71375,₹5.87 - 10.25 lakh
228,maruti swift zdi,Hyderabad,2016,64000,Diesel,Manual,First,22.9,1248.0,74.0,5,6.8,maruti,swift,zdi,7.56375,7.9
229,ford figo diesel exi,Kolkata,2012,41284,Diesel,Manual,First,20.0,1399.0,68.05,5,2.5,ford,figo,diesel exi,7.65,₹5.23 - 8.37 lakh
230,toyota innova crysta 2.8 gx at,Kochi,2019,14165,Diesel,Automatic,First,11.36,2755.0,171.5,7,19.64,toyota,innova,crysta 2.8 gx at,20.74,₹13.22 - 16.81 lakh
231,hyundai santa fe 4x4 at,Mumbai,2011,67000,Diesel,Automatic,Second,11.72,2199.0,194.3,7,7.0,hyundai,santa,fe 4x4 at,11.28145047,13.5
232,honda city i-vtec v,Kolkata,2011,32572,Petrol,Manual,First,17.4,1497.0,117.3,5,3.87,honda,city,i-vtec v,11.74,₹ 11.52 - 16.00 lakh
233,hyundai i20 1.2 magna executive,Kochi,2018,14960,Petrol,Manual,First,18.6,1197.0,81.83,5,6.27,hyundai,i20,1.2 magna executive,9.74,₹ 7.19 - 11.83 lakh
234,mercedes-benz new c-class c 220d avantgarde edition c,Kochi,2015,55980,Diesel,Automatic,First,19.27,2143.0,167.62,5,18.12,mercedes-benz,new,c-class c 220d avantgarde edition c,49.49,2.1
235,hyundai i20 sportz 1.4 crdi,Kochi,2015,56847,Diesel,Manual,First,22.54,1396.0,88.73,5,7.2,hyundai,i20,sportz 1.4 crdi,9.74,₹ 7.19 - 11.83 lakh
236,toyota innova 2.5 z diesel 7 seater,Coimbatore,2015,121374,Diesel,Manual,First,12.99,2494.0,100.6,7,14.3,toyota,innova,2.5 z diesel 7 seater,23.61366667,₹13.22 - 16.81 lakh
237,maruti ertiga vdi,Chennai,2013,52000,Diesel,Manual,First,20.77,1248.0,88.76,7,6.9,maruti,ertiga,vdi,11.61857143,33.66
238,toyota innova 2.5 v diesel 7-seater,Mumbai,2014,118000,Diesel,Manual,First,12.8,2494.0,102.0,7,10.75,toyota,innova,2.5 v diesel 7-seater,23.61366667,₹13.22 - 16.81 lakh
239,hyundai santro xing xo erlx euro ii,Mumbai,2007,72000,Petrol,Manual,Third,17.0,1086.0,91.94537954,5,0.95,hyundai,santro,xing xo erlx euro ii,11.28145047,₹3.91 - 6.45 lakh
240,honda city i vtec v,Kochi,2016,33915,Petrol,Manual,First,17.8,1497.0,117.3,5,8.09,honda,city,i vtec v,14.63571429,₹ 11.52 - 16.00 lakh
241,bmw x1 sdrive20d,Ahmedabad,2014,82002,Diesel,Automatic,First,17.05,1995.0,184.0,5,18.5,bmw,x1,sdrive20d,49.296,₹ 45.90 - 47.90 lakh
242,hyundai grand i10 crdi era,Mumbai,2017,33000,Diesel,Manual,First,24.0,1120.0,70.0,5,4.75,hyundai,grand,i10 crdi era,7.2952,6.5
243,maruti ciaz 1.3 alpha,Chennai,2016,34000,Diesel,Manual,First,28.09,1248.0,88.5,5,8.45,maruti,ciaz,1.3 alpha,11.04333333,6.5
244,skoda rapid leisure 1.6 tdi mt,Kolkata,2012,55000,Diesel,Manual,First,20.5,1598.0,103.6,5,3.5,skoda,rapid,leisure 1.6 tdi mt,14.132,₹6.99 - 14.25 lakh
245,hyundai accent crdi,Kochi,2006,160538,Diesel,Manual,First,13.1,1493.0,82.0,5,1.8,hyundai,accent,crdi,11.28145047,₹5.24 - 5.63 lakh
246,volkswagen polo gt 1.5 tdi,Jaipur,2014,60000,Diesel,Manual,Second,19.91,1498.0,103.6,5,3.7,volkswagen,polo,gt 1.5 tdi,9.71375,₹5.87 - 10.25 lakh
247,honda jazz 1.2 vx i vtec,Coimbatore,2017,49575,Petrol,Manual,First,18.7,1199.0,88.7,5,7.17,honda,jazz,1.2 vx i vtec,9.431666667,₹ 8.11 - 10.41 lakh
248,hyundai i10 era,Jaipur,2010,83000,Petrol,Manual,First,19.81,1086.0,68.05,5,1.75,hyundai,i10,era,11.28145047,₹3.82 - 6.31 lakh
249,hyundai tucson 2.0 e-vgt 2wd at gls,Kochi,2018,51346,Diesel,Automatic,First,16.38,1995.0,183.0,5,21.99,hyundai,tucson,2.0 e-vgt 2wd at gls,25.75,₹ 28.51 - 35.34 lakh
250,toyota innova crysta 2.4 zx mt,Pune,2017,43000,Diesel,Manual,First,13.68,2393.0,147.8,7,18.65,toyota,innova,crysta 2.4 zx mt,25.52,₹13.22 - 16.81 lakh
251,maruti omni mpi cargo bsiii w/ immobiliser,Jaipur,2011,35000,Petrol,Manual,Third,19.7,796.0,35.0,5,1.85,maruti,omni,mpi cargo bsiii w/ immobiliser,7.55626867,1.45
252,maruti swift vxi bsiv,Coimbatore,2017,27872,Petrol,Manual,Second,20.4,1197.0,81.8,5,5.95,maruti,swift,vxi bsiv,7.56375,1.45
253,hyundai grand i10 magna,Mumbai,2014,16514,Petrol,Manual,First,18.9,1197.0,82.0,5,3.75,hyundai,grand,i10 magna,7.2952,1.45
254,maruti swift vdi,Pune,2012,120000,Diesel,Manual,First,22.9,1248.0,74.0,5,3.75,maruti,swift,vdi,7.56375,1.45
255,hyundai verna crdi 1.6 sx,Hyderabad,2008,143275,Diesel,Manual,First,22.0,1582.0,126.2,5,2.6,hyundai,verna,crdi 1.6 sx,14.07,₹ 10.90 - 17.38 lakh
256,hyundai santro xing xl,Hyderabad,2006,99000,Petrol,Manual,First,0.0,1086.0,91.94537954,5,1.75,hyundai,santro,xing xl,11.28145047,₹3.91 - 6.45 lakh
257,hyundai i20 1.2 sportz,Mumbai,2010,52000,Petrol,Manual,First,17.0,1197.0,80.0,5,2.8,hyundai,i20,1.2 sportz,9.74,₹ 7.19 - 11.83 lakh
258,mercedes-benz gle 350d,Coimbatore,2017,29819,Diesel,Automatic,First,11.57,2987.0,254.79,5,61.29,mercedes-benz,gle,350d,95.13,₹ 87.91 lakh - 1.05 crore
259,mercedes-benz new c-class c 220 cdi classic,Bangalore,2014,57000,Diesel,Manual,Second,15.8,2148.0,170.0,5,18.0,mercedes-benz,new,c-class c 220 cdi classic,49.49,32.0
260,maruti ritz zdi,Hyderabad,2014,88500,Diesel,Manual,First,23.2,1248.0,73.94,5,4.35,maruti,ritz,zdi,7.55626867,32.0
261,hyundai creta 1.6 crdi sx,Bangalore,2016,28000,Diesel,Manual,First,19.67,1582.0,126.2,5,13.75,hyundai,creta,1.6 crdi sx,15.19333333,₹ 10.84 - 19.13 lakh
262,maruti a-star vxi,Pune,2010,67000,Petrol,Manual,First,19.0,998.0,66.1,5,2.0,maruti,a-star,vxi,7.55626867,7.5
263,renault duster 110ps diesel rxz option,Delhi,2016,26000,Diesel,Manual,First,19.64,1461.0,108.45,5,10.0,renault,duster,110ps diesel rxz option,13.87,₹8.59 - 14.25 lakh
264,fiat grande punto 1.3 emotion pack (diesel),Delhi,2010,120000,Diesel,Manual,First,17.8,1248.0,76.0,5,1.65,fiat,grande,punto 1.3 emotion pack (diesel),9.5,4.6
265,bmw x3 xdrive30d m sport,Coimbatore,2017,51982,Diesel,Automatic,First,16.55,2993.0,258.0,5,45.77,bmw,x3,xdrive30d m sport,69.59,₹ 61.89 - 69.90 lakh
266,hyundai i10 sportz,Bangalore,2010,36000,Petrol,Manual,Second,20.36,1197.0,78.9,5,3.25,hyundai,i10,sportz,11.28145047,₹3.82 - 6.31 lakh
267,toyota innova 2.5 g4 diesel 7-seater,Pune,2016,47000,Diesel,Manual,First,12.8,2494.0,102.0,7,12.8,toyota,innova,2.5 g4 diesel 7-seater,23.61366667,₹13.22 - 16.81 lakh
268,maruti zen vxi bsii,Mumbai,2002,60000,Petrol,Manual,Third,17.3,993.0,60.0,5,0.55,maruti,zen,vxi bsii,7.55626867,55.76
269,maruti swift vdi,Hyderabad,2018,31025,Diesel,Manual,First,28.4,1248.0,74.0,5,7.15,maruti,swift,vdi,7.56375,55.76
270,mahindra scorpio vlx 2.2 mhawk airbag bsiv,Pune,2013,105000,Diesel,Manual,Second,12.05,2179.0,120.0,8,7.0,mahindra,scorpio,vlx 2.2 mhawk airbag bsiv,15.5675283,₹ 12.74 - 24.05 lakh
271,tata zest quadrajet 1.3 75ps xe,Pune,2017,121900,Diesel,Manual,First,22.95,1248.0,74.0,5,3.75,tata,zest,quadrajet 1.3 75ps xe,8.34,₹5.82 - 9.87 lakh
272,ford ecosport 1.0 ecoboost titanium plus,Mumbai,2017,22695,Petrol,Manual,First,18.88,999.0,123.24,5,8.5,ford,ecosport,1.0 ecoboost titanium plus,12.10909091,₹7.91 - 11.70 lakh
273,maruti swift dzire zdi,Jaipur,2012,73000,Diesel,Manual,First,23.4,1248.0,74.0,5,4.35,maruti,swift,dzire zdi,7.56375,2.95
274,maruti alto 800 lxi,Kochi,2016,32227,Petrol,Manual,First,22.74,796.0,47.3,5,3.26,maruti,alto,800 lxi,4.53,2.95
275,honda city 1.5 s mt,Jaipur,2011,55000,Petrol,Manual,First,17.0,1497.0,118.0,5,4.21,honda,city,1.5 s mt,14.63571429,₹ 11.52 - 16.00 lakh
276,audi q7 3.0 tdi quattro technology,Kochi,2018,11287,Diesel,Automatic,First,12.07,2967.0,241.4,7,70.36,audi,q7,3.0 tdi quattro technology,99.79333333,₹ 84.69 - 92.29 lakh
277,skoda laura 1.9 tdi at ambiente,Mumbai,2009,48000,Diesel,Automatic,Second,17.0,1896.0,105.0,5,2.95,skoda,laura,1.9 tdi at ambiente,25.2041791,₹12.58 - 19.43 lakh
278,hyundai verna 1.6 sx vtvt (o),Kochi,2012,54308,Petrol,Manual,First,17.1,1591.0,121.3,5,4.28,hyundai,verna,1.6 sx vtvt (o),14.254,₹ 10.90 - 17.38 lakh
279,honda city 1.5 v at,Jaipur,2009,78442,Petrol,Automatic,First,16.8,1497.0,118.0,5,3.57,honda,city,1.5 v at,14.63571429,₹ 11.52 - 16.00 lakh
280,hyundai i20 magna optional 1.4 crdi,Kolkata,2013,46000,Diesel,Manual,First,21.9,1396.0,88.8,5,3.11,hyundai,i20,magna optional 1.4 crdi,9.74,₹ 7.19 - 11.83 lakh
281,hyundai i20 sportz at 1.4,Coimbatore,2014,45051,Petrol,Automatic,First,15.0,1396.0,98.6,5,5.96,hyundai,i20,sportz at 1.4,9.74,₹ 7.19 - 11.83 lakh
282,volkswagen vento diesel highline,Hyderabad,2011,69000,Diesel,Manual,First,20.54,1598.0,103.6,5,4.7,volkswagen,vento,diesel highline,13.81375,₹8.69 - 14.79 lakh
283,honda city i vtec vx,Ahmedabad,2014,49000,Petrol,Manual,First,17.4,1497.0,117.3,5,6.9,honda,city,i vtec vx,14.63571429,₹ 11.52 - 16.00 lakh
284,tata zest quadrajet 1.3 75ps xe,Pune,2018,45000,Diesel,Manual,First,22.95,1248.0,74.0,5,5.25,tata,zest,quadrajet 1.3 75ps xe,8.34,₹5.82 - 9.87 lakh
285,bmw 5 series 2003-2012 520d,Pune,2015,64000,Diesel,Automatic,First,18.48,1995.0,177.0,5,28.0,bmw,5,series 2003-2012 520d,67.24571429,1.5
286,maruti wagon r lxi minor,Delhi,2009,60000,Petrol,Manual,First,18.9,1061.0,67.0,5,1.35,maruti,wagon,r lxi minor,5.39,1.5
287,honda jazz vx,Delhi,2015,62178,Petrol,Manual,First,18.2,1199.0,88.7,5,4.85,honda,jazz,vx,8.85,₹ 8.11 - 10.41 lakh
288,volkswagen jetta 2007-2011 2.0 tdi comfortline,Coimbatore,2012,58006,Diesel,Manual,First,15.0,1896.0,105.0,5,6.7,volkswagen,jetta,2007-2011 2.0 tdi comfortline,11.44720833,₹14.78 - 20.89 lakh
289,hyundai i10 magna 1.2,Hyderabad,2010,74000,Petrol,Manual,First,20.36,1197.0,78.9,5,3.1,hyundai,i10,magna 1.2,11.28145047,₹3.82 - 6.31 lakh
290,mercedes-benz new c-class c 220 cdi avantgarde,Kochi,2015,77771,Diesel,Automatic,First,19.27,2143.0,170.0,5,18.64,mercedes-benz,new,c-class c 220 cdi avantgarde,49.49,3.0
291,hyundai i10 magna 1.2 itech se,Pune,2012,45275,Petrol,Manual,First,20.36,1197.0,78.9,5,2.8,hyundai,i10,magna 1.2 itech se,11.28145047,₹3.82 - 6.31 lakh
292,toyota innova crysta 2.4 zx mt,Chennai,2016,48000,Diesel,Manual,First,13.68,2393.0,147.8,7,20.25,toyota,innova,crysta 2.4 zx mt,25.4,₹13.22 - 16.81 lakh
